from,to,weight
S152,S414,0
S152,S415,0.33333333
S152,S416,0
S152,S417,0
S152,S418,0.33333333
S152,S419,0
S152,S421,0
S152,S422,0
S152,S423,0
S152,S424,0
S152,S425,0
S152,S426,0
S152,S427,0
S152,S428,0.11111111
S152,S429,0.125
S152,S431,0
S152,S432,0
S152,S433,0
S152,S434,0
S152,S435,0
S152,S436,0
S152,S437,0
S152,S439,0
S152,S440,0
S152,S442,0
S152,S444,0
S152,S445,0
S152,S446,0
S152,S447,0
S152,S448,0
S152,S449,0
S152,S450,0
S152,S453,0
S152,S456,0
S152,S459,0
S152,S461,0
S152,S462,0
S152,S466,0
S152,S467,0
S152,S468,0
S152,S469,0
S152,S470,0
S152,S471,0
S152,S472,0.33333333
S152,S473,0
S152,S474,0.16666667
S152,S475,0.16666667
S152,S478,0
S152,S479,0
S152,S480,0
S152,S481,0
S152,S482,0
S152,S483,0.25
S152,S484,0
S152,S486,0.125
S152,S487,0.33333333
S152,S488,0
S152,S489,0
S152,S490,0
S152,S495,0.25
S152,S496,0
S152,S499,0.16666667
S152,S500,0
S152,S502,0
S152,S505,0
S152,S506,0
S152,S507,0
S152,S508,0
S152,S510,0
S152,S511,0
S153,S154,0
S153,S155,0
S153,S156,0
S153,S158,1
S153,S160,0
S153,S163,0
S153,S165,0
S153,S166,0
S153,S167,0
S153,S169,0
S153,S170,0
S153,S172,0
S153,S174,0
S153,S178,0
S153,S180,0
S153,S181,1
S153,S182,1
S153,S183,0
S153,S184,0.07692308
S153,S186,0
S153,S187,0.125
S153,S188,0
S153,S189,0
S153,S190,0
S153,S193,0
S153,S194,0.08333333
S153,S195,0
S153,S197,0
S153,S198,0
S153,S201,0.25
S153,S202,0.2
S153,S203,0
S153,S204,0
S153,S206,0
S153,S208,0
S153,S209,0
S153,S210,0
S153,S212,0
S153,S214,0
S153,S216,0
S153,S218,0
S153,S220,0
S153,S221,0
S153,S222,0
S153,S223,0
S153,S224,0
S153,S225,0
S153,S227,0
S153,S229,0
S153,S230,0.5
S153,S231,0.5
S153,S232,0
S153,S234,0
S153,S235,0
S153,S239,0
S153,S242,0
S153,S243,0
S153,S244,0
S153,S245,0
S153,S246,0
S153,S247,0
S153,S253,0
S153,S254,0
S153,S255,0
S153,S256,0
S153,S257,0
S153,S261,0.25
S153,S262,0
S153,S264,0
S153,S265,0
S153,S266,0
S153,S267,0
S153,S268,0
S153,S269,0.125
S153,S270,0
S153,S271,0.2
S153,S274,0
S153,S275,0
S153,S276,0
S153,S277,0
S153,S278,0
S153,S280,0
S153,S281,0
S153,S282,0
S153,S284,0
S153,S285,0
S153,S286,0
S153,S287,0
S153,S288,0
S153,S293,0
S153,S294,0
S153,S295,1
S153,S297,0
S153,S298,0
S153,S299,0
S153,S300,0
S153,S302,0
S153,S303,0
S153,S304,0
S153,S305,0
S153,S306,0
S153,S308,0
S153,S310,0
S153,S311,0
S153,S313,0
S153,S316,0
S153,S317,0
S153,S318,0
S153,S319,0
S153,S320,0
S153,S321,0
S153,S324,0
S153,S325,0
S153,S326,0
S153,S327,0
S153,S329,0
S153,S331,0
S153,S332,0
S153,S333,0
S153,S334,0
S153,S335,0
S153,S336,0
S153,S337,0
S153,S338,0
S153,S339,0
S153,S340,0
S153,S342,0
S153,S344,0
S153,S345,0
S153,S346,0
S153,S348,0
S153,S349,0
S153,S352,0
S153,S354,0
S153,S357,0
S153,S358,0
S153,S359,0
S153,S360,0
S153,S361,0
S153,S362,0
S153,S363,0
S153,S365,0
S153,S366,0
S153,S367,0
S153,S368,0
S153,S370,0
S153,S371,0
S153,S373,0
S153,S374,0
S153,S375,0
S153,S376,0
S153,S377,0
S153,S378,0
S153,S381,0
S153,S384,0
S153,S386,0
S153,S387,0
S153,S388,0
S153,S389,0
S153,S390,0
S153,S391,0
S153,S392,1
S153,S393,0
S153,S394,0
S153,S395,0
S153,S397,0
S153,S399,0.25
S153,S400,0
S153,S401,0.5
S153,S402,0
S153,S404,0
S153,S405,0
S153,S406,0
S153,S407,0
S153,S411,0
S153,S412,0
S153,S413,0.25
S153,S414,0
S153,S415,0
S153,S416,0
S153,S417,0
S153,S418,1
S153,S419,0
S153,S421,0
S153,S422,0
S153,S423,0
S153,S424,0
S153,S425,0
S153,S426,0
S153,S427,0
S153,S428,0
S153,S429,0.16666667
S153,S431,0
S153,S432,0
S153,S433,0
S153,S434,0
S153,S435,0
S153,S436,0
S153,S437,0
S153,S439,0
S153,S440,0
S153,S442,0
S153,S444,0
S153,S445,0
S153,S446,0
S153,S447,0
S153,S448,0
S153,S449,0
S153,S450,0
S153,S453,0
S153,S456,0
S153,S459,0
S153,S461,0
S153,S462,0
S153,S466,0
S153,S467,0
S153,S468,0
S153,S469,0
S153,S470,0
S153,S471,0
S153,S472,0
S153,S473,0
S153,S474,0.25
S153,S475,0
S153,S478,0
S153,S479,0
S153,S480,0
S153,S481,0
S153,S482,0
S153,S483,0.5
S153,S484,0
S153,S486,0.16666667
S153,S487,0
S153,S488,0
S153,S489,0
S153,S490,0
S153,S495,0.5
S153,S496,0
S153,S499,0.25
S153,S500,0
S153,S502,0
S153,S505,0
S153,S506,0
S153,S507,0
S153,S508,0
S153,S510,0
S153,S511,0
S154,S155,0
S154,S156,0
S154,S158,0
S154,S160,0
S154,S163,0
S154,S165,0
S154,S166,0
S154,S167,0
S154,S169,0
S154,S170,0
S154,S172,0
S154,S174,0
S154,S178,0
S154,S180,0
S154,S181,0
S154,S182,0
S154,S183,0
S154,S184,0.07692308
S154,S186,0
S154,S187,0
S154,S188,0.2
S154,S189,0
S154,S190,0
S154,S193,0
S154,S194,0
S154,S195,0
S154,S197,0
S154,S198,0
S154,S201,0
S154,S202,0
S154,S203,0
S154,S204,0
S154,S206,0
S154,S208,0
S154,S209,0
S154,S210,0
S154,S212,0
S154,S214,0
S154,S216,0
S154,S218,0
S154,S220,0
S154,S221,0
S154,S222,0
S154,S223,0
S154,S224,0
S154,S225,0
S154,S227,0
S154,S229,0
S154,S230,0
S154,S231,0
S154,S232,0
S154,S234,0
S154,S235,0.14285714
S154,S239,0
S154,S242,0
S154,S243,0
S154,S244,0
S154,S245,0
S154,S246,0
S154,S247,0
S154,S253,0
S154,S254,0
S154,S255,0
S154,S256,0
S154,S257,0
S154,S261,0
S154,S262,0
S154,S264,0
S154,S265,0.09090909
S154,S266,0.16666667
S154,S267,0
S154,S268,0
S154,S269,0
S154,S270,0
S154,S271,0
S154,S274,0
S154,S275,0
S154,S276,0
S154,S277,0
S154,S278,0
S154,S280,0
S154,S281,0.25
S154,S282,0
S154,S284,0
S154,S285,0
S154,S286,0
S154,S287,0
S154,S288,0
S154,S293,0
S154,S294,0
S154,S295,0
S154,S297,0
S154,S298,0
S154,S299,0.5
S154,S300,0
S154,S302,0
S154,S303,0
S154,S304,0
S154,S305,0
S154,S306,0
S154,S308,0
S154,S310,0
S154,S311,0
S154,S313,0
S154,S316,0
S154,S317,0
S154,S318,1
S154,S319,0
S154,S320,0
S154,S321,0
S154,S324,0
S154,S325,0
S154,S326,0
S154,S327,0
S154,S329,0
S154,S331,0
S154,S332,0
S154,S333,0
S154,S334,0
S154,S335,0
S154,S336,0
S154,S337,0
S154,S338,0
S154,S339,0
S154,S340,0
S154,S342,0
S154,S344,0
S154,S345,0
S154,S346,0
S154,S348,0
S154,S349,0
S154,S352,0
S154,S354,0
S154,S357,0
S154,S358,0
S154,S359,0
S154,S360,0
S154,S361,0
S154,S362,0
S154,S363,0
S154,S365,0
S154,S366,0
S154,S367,0
S154,S368,0
S154,S370,0
S154,S371,0
S154,S373,0
S154,S374,0
S154,S375,0.33333333
S154,S376,0
S154,S377,0
S154,S378,0.5
S154,S381,0
S154,S384,0
S154,S386,0
S154,S387,0.25
S154,S388,0
S154,S389,0
S154,S390,1
S154,S391,1
S154,S392,0
S154,S393,0
S154,S394,0
S154,S395,0
S154,S397,0
S154,S399,0
S154,S400,0
S154,S401,0.5
S154,S402,0
S154,S404,0
S154,S405,1
S154,S406,0
S154,S407,0
S154,S411,0
S154,S412,0
S154,S413,0
S154,S414,1
S154,S415,0
S154,S416,0
S154,S417,0
S154,S418,0
S154,S419,0
S154,S421,0
S154,S422,0
S154,S423,0
S154,S424,0
S154,S425,0
S154,S426,0
S154,S427,0
S154,S428,0
S154,S429,0
S154,S431,0
S154,S432,0
S154,S433,0
S154,S434,0
S154,S435,0.2
S154,S436,0.5
S154,S437,0
S154,S439,0
S154,S440,0
S154,S442,0
S154,S444,0
S154,S445,0
S154,S446,0
S154,S447,0
S154,S448,0
S154,S449,0
S154,S450,0
S154,S453,0
S154,S456,0
S154,S459,0
S154,S461,0
S154,S462,0
S154,S466,0
S154,S467,0
S154,S468,0
S154,S469,0
S154,S470,0
S154,S471,0
S154,S472,0
S154,S473,0
S154,S474,0
S154,S475,0
S154,S478,0.33333333
S154,S479,0
S154,S480,0
S154,S481,0
S154,S482,0
S154,S483,0
S154,S484,0
S154,S486,0
S154,S487,0
S154,S488,0
S154,S489,0
S154,S490,0
S154,S495,0
S154,S496,0
S154,S499,0
S154,S500,0
S154,S502,0
S154,S505,0
S154,S506,0
S154,S507,0
S154,S508,0
S154,S510,0
S154,S511,0
S155,S156,0.5
S155,S158,0
S155,S160,0
S155,S163,0
S155,S165,0
S155,S166,0.33333333
S155,S167,0.5
S155,S169,0.33333333
S155,S170,0
S155,S172,0
S155,S174,0
S155,S178,0.33333333
S155,S180,0
S155,S181,0
S155,S182,0
S155,S183,0
S155,S184,0
S155,S186,0
S155,S187,0
S155,S188,0
S155,S189,0
S155,S190,0
S155,S193,0
S155,S194,0
S155,S195,0
S155,S197,0
S155,S198,0
S155,S201,0
S155,S202,0
S155,S203,0
S155,S204,0
S155,S206,0
S155,S208,0
S155,S209,0
S155,S210,0
S155,S212,0
S155,S214,0
S155,S216,0
S155,S218,0
S155,S220,0.5
S155,S221,0
S155,S222,0
S155,S223,0
S155,S224,0
S155,S225,0
S155,S227,0
S155,S229,0.33333333
S155,S230,0
S155,S231,0
S155,S232,0
S155,S234,0
S155,S235,0
S155,S239,0
S155,S242,0
S155,S243,0.16666667
S155,S244,0.5
S155,S245,0.5
S155,S246,0.5
S155,S247,0
S155,S253,0
S155,S254,0
S155,S255,0.16666667
S155,S256,0.33333333
S155,S257,0.5
S155,S261,0
S155,S262,0
S155,S264,0
S155,S265,0
S155,S266,0.14285714
S155,S267,0.33333333
S155,S268,0
S155,S269,0
S155,S270,0
S155,S271,0
S155,S274,0
S155,S275,0
S155,S276,0
S155,S277,0
S155,S278,0
S155,S280,0
S155,S281,0
S155,S282,0
S155,S284,0
S155,S285,0
S155,S286,0
S155,S287,0
S155,S288,0
S155,S293,0
S155,S294,0
S155,S295,0
S155,S297,0
S155,S298,0
S155,S299,0
S155,S300,0
S155,S302,0.2
S155,S303,0
S155,S304,0
S155,S305,0
S155,S306,0
S155,S308,0
S155,S310,0
S155,S311,0
S155,S313,0
S155,S316,0
S155,S317,0
S155,S318,0
S155,S319,0
S155,S320,0
S155,S321,0
S155,S324,0
S155,S325,0
S155,S326,0
S155,S327,0
S155,S329,0
S155,S331,0
S155,S332,0
S155,S333,0
S155,S334,0
S155,S335,0
S155,S336,0
S155,S337,0
S155,S338,0
S155,S339,0
S155,S340,0
S155,S342,0
S155,S344,0
S155,S345,0
S155,S346,0
S155,S348,0
S155,S349,0
S155,S352,0
S155,S354,0
S155,S357,0
S155,S358,0
S155,S359,0
S155,S360,0.25
S155,S361,0
S155,S362,0
S155,S363,0
S155,S365,0
S155,S366,0
S155,S367,0
S155,S368,0
S155,S370,0.5
S155,S371,0
S155,S373,0
S155,S374,0
S155,S375,0
S155,S376,0
S155,S377,0.25
S155,S378,0
S155,S381,0
S155,S384,0
S155,S386,0.5
S155,S387,0
S155,S388,0
S155,S389,0.5
S155,S390,0
S155,S391,0
S155,S392,0
S155,S393,0
S155,S394,0
S155,S395,0
S155,S397,0
S155,S399,0.2
S155,S400,0
S155,S401,0
S155,S402,0
S155,S404,0.25
S155,S405,0
S155,S406,0
S155,S407,0
S155,S411,0.5
S155,S412,0.33333333
S155,S413,0.2
S155,S414,0
S155,S415,0
S155,S416,0.5
S155,S417,0.2
S155,S418,0
S155,S419,0
S155,S421,0.33333333
S155,S422,0.5
S155,S423,0.33333333
S155,S424,0.33333333
S155,S425,0
S155,S426,0.5
S155,S427,0
S155,S428,0
S155,S429,0
S155,S431,0
S155,S432,0.5
S155,S433,0.33333333
S155,S434,0.5
S155,S435,0.16666667
S155,S436,0
S155,S437,0.5
S155,S439,0
S155,S440,0.33333333
S155,S442,0
S155,S444,0.16666667
S155,S445,0.5
S155,S446,0
S155,S447,0
S155,S448,0
S155,S449,0
S155,S450,0
S155,S453,0
S155,S456,0
S155,S459,0.5
S155,S461,0
S155,S462,0
S155,S466,0
S155,S467,0
S155,S468,0.25
S155,S469,0
S155,S470,0
S155,S471,0
S155,S472,0
S155,S473,0
S155,S474,0
S155,S475,0.2
S155,S478,0
S155,S479,0
S155,S480,0
S155,S481,0
S155,S482,0
S155,S483,0
S155,S484,0
S155,S486,0
S155,S487,0
S155,S488,0.2
S155,S489,0
S155,S490,0
S155,S495,0
S155,S496,0
S155,S499,0.2
S155,S500,0.5
S155,S502,0
S155,S505,0
S155,S506,0
S155,S507,0
S155,S508,0
S155,S510,0
S155,S511,0
S156,S158,0
S156,S160,0
S156,S163,0
S156,S165,0
S156,S166,0.5
S156,S167,1
S156,S169,0.5
S156,S170,0
S156,S172,0
S156,S174,0
S156,S178,0.5
S156,S180,0
S156,S181,0
S156,S182,0
S156,S183,0
S156,S184,0
S156,S186,0
S156,S187,0
S156,S188,0
S156,S189,0
S156,S190,0
S156,S193,0
S156,S194,0
S156,S195,0
S156,S197,0
S156,S198,0
S156,S201,0
S156,S202,0
S156,S203,0
S156,S204,0
S156,S206,0
S156,S208,0
S156,S209,0
S156,S210,0
S156,S212,0
S156,S214,0
S156,S216,0
S156,S218,0
S156,S220,1
S156,S221,0
S156,S222,0
S156,S223,0
S156,S224,0
S156,S225,0
S156,S227,0
S156,S229,0.5
S156,S230,0
S156,S231,0
S156,S232,0
S156,S234,0
S156,S235,0
S156,S239,0
S156,S242,0
S156,S243,0.2
S156,S244,1
S156,S245,1
S156,S246,1
S156,S247,0
S156,S253,0
S156,S254,0
S156,S255,0.2
S156,S256,0.5
S156,S257,1
S156,S261,0
S156,S262,0
S156,S264,0
S156,S265,0
S156,S266,0.16666667
S156,S267,0.5
S156,S268,0
S156,S269,0
S156,S270,0
S156,S271,0
S156,S274,0
S156,S275,0
S156,S276,0
S156,S277,0
S156,S278,0
S156,S280,0
S156,S281,0
S156,S282,0
S156,S284,0
S156,S285,0
S156,S286,0
S156,S287,0
S156,S288,0
S156,S293,0
S156,S294,0
S156,S295,0
S156,S297,0
S156,S298,0
S156,S299,0
S156,S300,0
S156,S302,0.25
S156,S303,0
S156,S304,0
S156,S305,0
S156,S306,0
S156,S308,0
S156,S310,0
S156,S311,0
S156,S313,0
S156,S316,0
S156,S317,0
S156,S318,0
S156,S319,0
S156,S320,0
S156,S321,0
S156,S324,0
S156,S325,0
S156,S326,0
S156,S327,0
S156,S329,0
S156,S331,0
S156,S332,0
S156,S333,0
S156,S334,0
S156,S335,0
S156,S336,0
S156,S337,0
S156,S338,0
S156,S339,0
S156,S340,0
S156,S342,0
S156,S344,0
S156,S345,0
S156,S346,0
S156,S348,0
S156,S349,0
S156,S352,0
S156,S354,0
S156,S357,0
S156,S358,0
S156,S359,0
S156,S360,0.33333333
S156,S361,0
S156,S362,0
S156,S363,0
S156,S365,0
S156,S366,0
S156,S367,0
S156,S368,0
S156,S370,1
S156,S371,0
S156,S373,0
S156,S374,0
S156,S375,0
S156,S376,0
S156,S377,0.33333333
S156,S378,0
S156,S381,0
S156,S384,0
S156,S386,1
S156,S387,0
S156,S388,0
S156,S389,1
S156,S390,0
S156,S391,0
S156,S392,0
S156,S393,0
S156,S394,0
S156,S395,0
S156,S397,0
S156,S399,0.25
S156,S400,0
S156,S401,0
S156,S402,0
S156,S404,0.33333333
S156,S405,0
S156,S406,0
S156,S407,0
S156,S411,1
S156,S412,0.5
S156,S413,0.25
S156,S414,0
S156,S415,0
S156,S416,1
S156,S417,0.25
S156,S418,0
S156,S419,0
S156,S421,0.5
S156,S422,1
S156,S423,0.5
S156,S424,0.5
S156,S425,0
S156,S426,1
S156,S427,0
S156,S428,0
S156,S429,0
S156,S431,0
S156,S432,1
S156,S433,0.5
S156,S434,1
S156,S435,0.2
S156,S436,0
S156,S437,1
S156,S439,0
S156,S440,0.5
S156,S442,0
S156,S444,0.2
S156,S445,1
S156,S446,0
S156,S447,0
S156,S448,0
S156,S449,0
S156,S450,0
S156,S453,0
S156,S456,0
S156,S459,0
S156,S461,0
S156,S462,0
S156,S466,0
S156,S467,0
S156,S468,0.33333333
S156,S469,0
S156,S470,0
S156,S471,0
S156,S472,0
S156,S473,0
S156,S474,0
S156,S475,0.25
S156,S478,0
S156,S479,0
S156,S480,0
S156,S481,0
S156,S482,0
S156,S483,0
S156,S484,0
S156,S486,0
S156,S487,0
S156,S488,0.25
S156,S489,0
S156,S490,0
S156,S495,0
S156,S496,0
S156,S499,0.25
S156,S500,1
S156,S502,0
S156,S505,0
S156,S506,0
S156,S507,0
S156,S508,0
S156,S510,0
S156,S511,0
S158,S160,0
S158,S163,0
S158,S165,0
S158,S166,0
S158,S167,0
S158,S169,0
S158,S170,0
S158,S172,0
S158,S174,0
S158,S178,0
S158,S180,0
S158,S181,1
S158,S182,1
S158,S183,0
S158,S184,0.07692308
S158,S186,0
S158,S187,0.125
S158,S188,0
S158,S189,0
S158,S190,0
S158,S193,0
S158,S194,0.08333333
S158,S195,0
S158,S197,0
S158,S198,0
S158,S201,0.25
S158,S202,0.2
S158,S203,0
S158,S204,0
S158,S206,0
S158,S208,0
S158,S209,0
S158,S210,0
S158,S212,0
S158,S214,0
S158,S216,0
S158,S218,0
S158,S220,0
S158,S221,0
S158,S222,0
S158,S223,0
S158,S224,0
S158,S225,0
S158,S227,0
S158,S229,0
S158,S230,0.5
S158,S231,0.5
S158,S232,0
S158,S234,0
S158,S235,0
S158,S239,0
S158,S242,0
S158,S243,0
S158,S244,0
S158,S245,0
S158,S246,0
S158,S247,0
S158,S253,0
S158,S254,0
S158,S255,0
S158,S256,0
S158,S257,0
S158,S261,0.25
S158,S262,0
S158,S264,0
S158,S265,0
S158,S266,0
S158,S267,0
S158,S268,0
S158,S269,0.125
S158,S270,0
S158,S271,0.2
S158,S274,0
S158,S275,0
S158,S276,0
S158,S277,0
S158,S278,0
S158,S280,0
S158,S281,0
S158,S282,0
S158,S284,0
S158,S285,0
S158,S286,0
S158,S287,0
S158,S288,0
S158,S293,0
S158,S294,0
S158,S295,1
S158,S297,0
S158,S298,0
S158,S299,0
S158,S300,0
S158,S302,0
S158,S303,0
S158,S304,0
S158,S305,0
S158,S306,0
S158,S308,0
S158,S310,0
S158,S311,0
S158,S313,0
S158,S316,0
S158,S317,0
S158,S318,0
S158,S319,0
S158,S320,0
S158,S321,0
S158,S324,0
S158,S325,0
S158,S326,0
S158,S327,0
S158,S329,0
S158,S331,0
S158,S332,0
S158,S333,0
S158,S334,0
S158,S335,0
S158,S336,0
S158,S337,0
S158,S338,0
S158,S339,0
S158,S340,0
S158,S342,0
S158,S344,0
S158,S345,0
S158,S346,0
S158,S348,0
S158,S349,0
S158,S352,0
S158,S354,0
S158,S357,0
S158,S358,0
S158,S359,0
S158,S360,0
S158,S361,0
S158,S362,0
S158,S363,0
S158,S365,0
S158,S366,0
S158,S367,0
S158,S368,0
S158,S370,0
S158,S371,0
S158,S373,0
S158,S374,0
S158,S375,0
S158,S376,0
S158,S377,0
S158,S378,0
S158,S381,0
S158,S384,0
S158,S386,0
S158,S387,0
S158,S388,0
S158,S389,0
S158,S390,0
S158,S391,0
S158,S392,1
S158,S393,0
S158,S394,0
S158,S395,0
S158,S397,0
S158,S399,0.25
S158,S400,0
S158,S401,0.5
S158,S402,0
S158,S404,0
S158,S405,0
S158,S406,0
S158,S407,0
S158,S411,0
S158,S412,0
S158,S413,0.25
S158,S414,0
S158,S415,0
S158,S416,0
S158,S417,0
S158,S418,1
S158,S419,0
S158,S421,0
S158,S422,0
S158,S423,0
S158,S424,0
S158,S425,0
S158,S426,0
S158,S427,0
S158,S428,0
S158,S429,0.16666667
S158,S431,0
S158,S432,0
S158,S433,0
S158,S434,0
S158,S435,0
S158,S436,0
S158,S437,0
S158,S439,0
S158,S440,0
S158,S442,0
S158,S444,0
S158,S445,0
S158,S446,0
S158,S447,0
S158,S448,0
S158,S449,0
S158,S450,0
S158,S453,0
S158,S456,0
S158,S459,0
S158,S461,0
S158,S462,0
S158,S466,0
S158,S467,0
S158,S468,0
S158,S469,0
S158,S470,0
S158,S471,0
S158,S472,0
S158,S473,0
S158,S474,0.25
S158,S475,0
S158,S478,0
S158,S479,0
S158,S480,0
S158,S481,0
S158,S482,0
S158,S483,0.5
S158,S484,0
S158,S486,0.16666667
S158,S487,0
S158,S488,0
S158,S489,0
S158,S490,0
S158,S495,0.5
S158,S496,0
S158,S499,0.25
S158,S500,0
S158,S502,0
S158,S505,0
S158,S506,0
S158,S507,0
S158,S508,0
S158,S510,0
S158,S511,0
S160,S163,0
S160,S165,0
S160,S166,0
S160,S167,0
S160,S169,0.5
S160,S170,0
S160,S172,0
S160,S174,0
S160,S178,0
S160,S180,0
S160,S181,0
S160,S182,0
S160,S183,0
S160,S184,0
S160,S186,0
S160,S187,0.125
S160,S188,0
S160,S189,0.33333333
S160,S190,0
S160,S193,0
S160,S194,0
S160,S195,0
S160,S197,0
S160,S198,0
S160,S201,0
S160,S202,0
S160,S203,0
S160,S204,0
S160,S206,0
S160,S208,0
S160,S209,0
S160,S210,0
S160,S212,0
S160,S214,0
S160,S216,0
S160,S218,0
S160,S220,0
S160,S221,1
S160,S222,0
S160,S223,0
S160,S224,0
S160,S225,0
S160,S227,0
S160,S229,0
S160,S230,0
S160,S231,0
S160,S232,0
S160,S234,0
S160,S235,0.14285714
S160,S239,0
S160,S242,0
S160,S243,0
S160,S244,0
S160,S245,0
S160,S246,0
S160,S247,0
S160,S253,0
S160,S254,0
S160,S255,0
S160,S256,0
S160,S257,0
S160,S261,0
S160,S262,0
S160,S264,0
S160,S265,0
S160,S266,0
S160,S267,0
S160,S268,0.125
S160,S269,0
S160,S270,0
S160,S271,0
S160,S274,0
S160,S275,0
S160,S276,0
S160,S277,0
S160,S278,0
S160,S280,0
S160,S281,0
S160,S282,0
S160,S284,0
S160,S285,0
S160,S286,0
S160,S287,0
S160,S288,0
S160,S293,0
S160,S294,0
S160,S295,0
S160,S297,0
S160,S298,0
S160,S299,0
S160,S300,0
S160,S302,0
S160,S303,0
S160,S304,0.5
S160,S305,0
S160,S306,0
S160,S308,0
S160,S310,0
S160,S311,0
S160,S313,0
S160,S316,0
S160,S317,0.16666667
S160,S318,0
S160,S319,1
S160,S320,0
S160,S321,0
S160,S324,0
S160,S325,0
S160,S326,0
S160,S327,0
S160,S329,0
S160,S331,0
S160,S332,0
S160,S333,0
S160,S334,0
S160,S335,0
S160,S336,0
S160,S337,0
S160,S338,0
S160,S339,0
S160,S340,0
S160,S342,0
S160,S344,0
S160,S345,0
S160,S346,0
S160,S348,0.16666667
S160,S349,0
S160,S352,0
S160,S354,0
S160,S357,0
S160,S358,0
S160,S359,0
S160,S360,0
S160,S361,0
S160,S362,0
S160,S363,0
S160,S365,0
S160,S366,0
S160,S367,0
S160,S368,0
S160,S370,0
S160,S371,0
S160,S373,0
S160,S374,0
S160,S375,0
S160,S376,0
S160,S377,0
S160,S378,0
S160,S381,0
S160,S384,0
S160,S386,0
S160,S387,0
S160,S388,0
S160,S389,0
S160,S390,0
S160,S391,0
S160,S392,0
S160,S393,0
S160,S394,0
S160,S395,0
S160,S397,0
S160,S399,0.25
S160,S400,0
S160,S401,0
S160,S402,0
S160,S404,0
S160,S405,0
S160,S406,0
S160,S407,0
S160,S411,0
S160,S412,0
S160,S413,0
S160,S414,0
S160,S415,0
S160,S416,0
S160,S417,0
S160,S418,0
S160,S419,0
S160,S421,0
S160,S422,0
S160,S423,0
S160,S424,0
S160,S425,0
S160,S426,0
S160,S427,0
S160,S428,0
S160,S429,0
S160,S431,0
S160,S432,0
S160,S433,0
S160,S434,0
S160,S435,0
S160,S436,0
S160,S437,0
S160,S439,0
S160,S440,0
S160,S442,0
S160,S444,0
S160,S445,0
S160,S446,0
S160,S447,0
S160,S448,0
S160,S449,0
S160,S450,0
S160,S453,0
S160,S456,0
S160,S459,0
S160,S461,0
S160,S462,0
S160,S466,0
S160,S467,0
S160,S468,0
S160,S469,0
S160,S470,0
S160,S471,0
S160,S472,0
S160,S473,0
S160,S474,0
S160,S475,0
S160,S478,0
S160,S479,0
S160,S480,0
S160,S481,0
S160,S482,0
S160,S483,0
S160,S484,0
S160,S486,0
S160,S487,0
S160,S488,0
S160,S489,0.5
S160,S490,0
S160,S495,0
S160,S496,0
S160,S499,0
S160,S500,0
S160,S502,0
S160,S505,0
S160,S506,0
S160,S507,0
S160,S508,0
S160,S510,0
S160,S511,0
S163,S165,0
S163,S166,0
S163,S167,0
S163,S169,0
S163,S170,0
S163,S172,0
S163,S174,0
S163,S178,0
S163,S180,0
S163,S181,0
S163,S182,0
S163,S183,0
S163,S184,0
S163,S186,0
S163,S187,0
S163,S188,0
S163,S189,0
S163,S190,0
S163,S193,0
S163,S194,0
S163,S195,0
S163,S197,0
S163,S198,0
S163,S201,0
S163,S202,0.2
S163,S203,0
S163,S204,0
S163,S206,0
S163,S208,0.33333333
S163,S209,0
S163,S210,0
S163,S212,0
S163,S214,0.25
S163,S216,0
S163,S218,0
S163,S220,0
S163,S221,0
S163,S222,0
S163,S223,0
S163,S224,0
S163,S225,0
S163,S227,0
S163,S229,0
S163,S230,0
S163,S231,0
S163,S232,0
S163,S234,0
S163,S235,0.14285714
S163,S239,0
S163,S242,0
S163,S243,0
S163,S244,0
S163,S245,0
S163,S246,0
S163,S247,0
S163,S253,0
S163,S254,0
S163,S255,0.2
S163,S256,0
S163,S257,0
S163,S261,0
S163,S262,0
S163,S264,0
S163,S265,0.09090909
S163,S266,0
S163,S267,0
S163,S268,0
S163,S269,0
S163,S270,0
S163,S271,0
S163,S274,0
S163,S275,0
S163,S276,0
S163,S277,0
S163,S278,0
S163,S280,0
S163,S281,0
S163,S282,0
S163,S284,0
S163,S285,0
S163,S286,0
S163,S287,0
S163,S288,0
S163,S293,0
S163,S294,0
S163,S295,0
S163,S297,0
S163,S298,0
S163,S299,0
S163,S300,0
S163,S302,0
S163,S303,0
S163,S304,0
S163,S305,0
S163,S306,0
S163,S308,0
S163,S310,0
S163,S311,0
S163,S313,0
S163,S316,0
S163,S317,0
S163,S318,0
S163,S319,0
S163,S320,0
S163,S321,0
S163,S324,0
S163,S325,1
S163,S326,0
S163,S327,0
S163,S329,0
S163,S331,0
S163,S332,0
S163,S333,0
S163,S334,0
S163,S335,0
S163,S336,0
S163,S337,0.2
S163,S338,0
S163,S339,0
S163,S340,0
S163,S342,0
S163,S344,0
S163,S345,0
S163,S346,0
S163,S348,0
S163,S349,0
S163,S352,0
S163,S354,0
S163,S357,0
S163,S358,0
S163,S359,0
S163,S360,0
S163,S361,0
S163,S362,0
S163,S363,0
S163,S365,0
S163,S366,0
S163,S367,0
S163,S368,0
S163,S370,0
S163,S371,0
S163,S373,0
S163,S374,0.5
S163,S375,0
S163,S376,0
S163,S377,0
S163,S378,0
S163,S381,0
S163,S384,0
S163,S386,0
S163,S387,0
S163,S388,0.25
S163,S389,0
S163,S390,0
S163,S391,0
S163,S392,0
S163,S393,0
S163,S394,0
S163,S395,0
